SMILES,Ered_ag,syba
CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.0700000000000003,21.81534361331155
COC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,-3.05,-2.710848317643097
CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01,1.2205865882251483
CCNc1c2c(cc3nsnc13)N(CC)CN2CC,-2.99,8.310331777651623
COCCOC1N(C)c2cc3nsnc3cc2N1C,-2.99,17.05168821532651
