SMILES,Ered_ag,syba
CC(C)Cc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,-2.6100000000000003,17.038538514135
CCc1c2c(c(NC(C)C)c3nsnc13)C1CCC2CC1,-2.6100000000000003,22.44731992694585
CCNc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,-2.53,18.550026305908457
CCC(C)c1c2c(c(NC(C)C)c3nsnc13)C1CCC2CC1,-2.53,23.228940579962067
CNc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2CC1,-2.52,26.495672747965283
