batch,Iteration,SMILES,Ered,syba_score
sample,34,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71,16.007854900982785
sample,35,CCCN1CCN(C)c2cc3nsnc3cc21,-2.7,31.786063863367463
sample,36,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78,4.610081271367523
sample,37,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76,4.4550528363330635
sample,38,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69,10.443639552818533
sample,39,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77,18.600857807002615
sample,40,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71,25.046788993185917
sample,41,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72,22.988561282073107
sample,42,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.7,9.340239677847443
sample,43,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83,21.439335500752232
sample,44,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62,28.303427562978364
sample,45,CCCCN1CCN(C)c2cc3nsnc3cc21,-2.7,37.83183262147162
sample,46,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,-2.79,12.156757026164348
sample,47,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67,5.1958079746569705
sample,48,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73,19.136263888428537
sample,49,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79,18.443114496446565
sample,50,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.7,19.069776275357302
sample,51,CCN1CCN(CCOC)c2cc3nsnc3cc21,-2.66,32.20134727338355
sample,52,CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,-2.68,8.747042252279666
sample,53,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.67,28.29659448218859
sample,54,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,-2.81,16.817695960210838
sample,55,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,-2.74,14.978677441608314
sample,56,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77,12.678082852364167
sample,57,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.7,8.103680167069419
sample,58,CCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,-2.66,9.285162440070891
sample,59,CCCOCCN1CN(C)c2cc3nsnc3cc21,-2.69,20.93017433151723
sample,60,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44,23.306341815192656
sample,61,CCN1c2cc3nsnc3cc2N(CC)C1OC,-2.96,6.342594556709109
sample,62,CCCN1c2cc3nsnc3cc2N(C)C1OC,-2.73,6.294018296580327
sample,63,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75,12.351239430364465
sample,64,COc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.69,8.796946617320364
sample,65,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71,7.207182729274014
sample,66,COC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.7,5.35519369188283
sample,67,COCCOC1N(C)c2cc3nsnc3cc2N1C,-2.99,17.05168821532651
sample,68,COCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.74,18.7522457633536
sample,69,CCN1CN(C)c2c1c(OC)c1nsnc1c2OC,-2.6,2.785470486775926
sample,70,CCOC1N(C)c2cc3nsnc3cc2N1C,-2.88,11.892686067951184
sample,71,CCN1c2cc3nsnc3cc2N(C)C1OC,-2.74,2.461340494240049
sample,72,COC1N(C)c2cc3nsnc3cc2N1C,-2.69,4.6686604963284655
sample,73,CC(C)OCCNc1c2c(cc3nsnc13)OCCO2,-2.39,40.80566846719987
sample,74,CCCN1CCN(C)c2c1ccc1nsnc21,-2.44,23.700077703227045
sample,75,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65,9.236447754351893
