batch,Iteration,SMILES,Ered,syba_score
initial,0,CC(C)COc1cc2c(c3nsnc13)CCC2,-2.35,32.2141688491024
initial,1,CC(C)COc1cc2nsnc2c2c1CCO2,-2.39,21.5788419095862
initial,2,CCOC1COc2cc3nsnc3c(C)c21,-2.35,-5.521416864261468
initial,3,CCNc1c2c(cc3nsnc13)C1CCC2C1,-2.45,-2.0897581359815236
initial,4,COc1c(C)cc2nsnc2c1/[NH+]=C(\C)[O-],-2.11,18.412582448814312
initial,5,CCC1Cc2c(cc3nsnc3c2C)O1,-2.41,2.4038349953175118
initial,6,COc1cc(C)c2nsnc2c1N(C)C,-2.27,30.337722182959002
initial,7,CC1Cc2c(c3c(c4nsnc24)NCCC3)O1,-2.49,-18.60202312688798
initial,8,c1c2c(cc3nsnc13)OCCCC2,-2.23,3.3032818292977875
initial,9,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,-2.89,11.979196748796923
sample,1,CCC(C)N1CCN(CC)c2cc3nsnc3c(OC)c21,-2.65,15.241457864980422
sample,2,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,-2.7,7.128414966392983
sample,3,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65,9.236447754351893
sample,4,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,-2.75,13.125288776881927
sample,5,CCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,-2.75,16.64413826013912
sample,6,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73,11.815396447224206
sample,7,CCN1c2cc3nsnc3cc2N(C)C1OCC(C)C,-2.7,14.931637549994724
sample,8,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58,8.49623270712626
sample,9,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74,12.678506477635063
sample,10,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.73,11.328975600589875
sample,11,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75,12.351239430364465
sample,12,CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,-2.73,37.04990774761774
sample,13,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.8,34.737855241873156
