batch,Iteration,SMILES,Ered,syba_score
sample,15,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.7,8.103680167069419
sample,16,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74,4.464719274678724
sample,17,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,-2.78,4.902346010303651
sample,18,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74,12.678506477635063
sample,19,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71,7.207182729274014
sample,20,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.7,4.0908204974920634
sample,21,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78,4.610081271367523
sample,22,CCN1CN(CC)c2c1cc1nsnc1c2C,-2.76,1.8982209921964301
sample,23,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76,4.4550528363330635
sample,24,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83,12.2843825922119
sample,25,COCCN1CN(C)c2c1cc1nsnc1c2C,-2.69,11.154876149625405
sample,26,CCCN1CN(C)c2c1c(OC)c1nsnc1c2C,-2.67,5.807370226082535
sample,27,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79,18.443114496446565
sample,28,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,-2.81,16.817695960210838
sample,29,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.7,19.069776275357302
sample,30,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44,23.306341815192656
sample,31,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77,12.678082852364167
sample,32,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62,28.303427562978364
sample,33,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73,11.815396447224206
sample,34,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.7,4.1223790795292246
sample,35,CCN(CC)c1c2c(c(C)c3nsnc13)OCCO2,-2.47,16.683415145392097
sample,36,CCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,-2.71,11.77496998729744
sample,37,CCCOCCN1CN(C)c2cc3nsnc3cc21,-2.69,20.93017433151723
sample,38,CCc1c2c(cc3nsnc13)N(C)CN2CC,-2.81,-1.2770861569709608
sample,39,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79,15.176436460947242
sample,40,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74,15.644400173911112
sample,41,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72,10.286415576824423
sample,42,CCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,-2.39,-0.16622945400575337
sample,43,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68,4.81360090785933
sample,44,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,-2.7,7.128414966392983
sample,45,CCCN1CN(CC)c2cc3nsnc3cc21,-2.82,10.1402048239854
sample,46,CCCCN1CN(C)c2cc3nsnc3cc21,-2.74,15.650061894833833
sample,47,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74,17.00429688621153
sample,48,CCCN1CN(C)c2c1cc1nsnc1c2C,-2.73,2.7505820849905334
sample,49,CCC(C)N1c2cc3nsnc3cc2CC1C,-2.53,10.570611138499451
sample,50,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,-2.74,14.978677441608314
sample,51,COCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.74,18.7522457633536
sample,52,CNc1c2c(c(C)c3nsnc13)N(C)CN2C,-2.73,2.475921213167715
sample,53,COCCOC1N(C)c2cc3nsnc3cc2N1C,-2.99,17.05168821532651
sample,54,CCOCCN1CCN(C)c2cc3nsnc3c(OC)c21,-2.5,25.875011535022914
sample,55,COCCNc1c2c(cc3nsnc13)OC(C)CO2,-2.4,4.631880901546624
sample,56,CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,-2.72,1.4662095507620017
sample,57,CCN1c2cc3nsnc3c(C)c2N(C)C1OC,-2.63,-4.506086342084203
sample,58,CCOC1N(C)c2cc3nsnc3c(NC)c2N1C,-2.71,8.690235122384722
sample,59,CNc1c2c(cc3nsnc13)N(C)CN2C,-2.58,1.0166735184005735
sample,60,CCN1CN(C)c2c1c(OC)c1nsnc1c2OC,-2.6,2.785470486775926
sample,61,CCN1CN(C)c2c1c(NC)c1nsnc1c2C,-2.63,1.5468523641317122
sample,62,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75,3.9067514895552145
sample,63,CCN1c2cc3nsnc3c(NC)c2N(C)C1OC,-2.63,0.8114014546569737
sample,64,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.8,34.737855241873156
sample,65,CCCN1CCN(C(C)CC)c2c1cc1nsnc1c2C,-2.68,18.181864624285623
sample,66,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.07,21.81534361331155
sample,67,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72,19.73361905780805
sample,68,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73,28.692086483769
sample,69,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.69,7.089648802510981
sample,70,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77,18.600857807002615
sample,71,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84,4.089071604073027
sample,72,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77,5.575613485991468
sample,73,CCCc1c2c(cc3nsnc13)N(CCC)CN2CC,-2.81,9.04608173299072
sample,74,CCCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.85,12.14425803671425
sample,75,CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,-2.97,11.451109413888561
