batch,Iteration,SMILES,Ered,syba_score
initial,0,CC(C)CNc1c2c(cc3nsnc13)N(C)CCN2C,-2.61,24.05285246556288
initial,1,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.07,21.81534361331155
initial,2,CCNc1c2c(cc3nsnc13)OCC(C(C)C)O2,-2.42,15.137512170772194
initial,3,CC(C)CN(C)CCc1c2c(cc3nsnc13)C1CCC2C1,-2.39,7.333758882388945
initial,4,CC1Oc2cc3nsnc3cc2C1C,-2.33,-1.4451924013586592
initial,5,CCN1c2cc3nsnc3c(C)c2N(CC)C1OC,-2.69,-1.7718790774945232
initial,6,CCCc1ccc2nsnc2c1N(C)CC,-2.28,37.91708755297028
initial,7,CCN1CN(CC)c2c1cc1nsnc1c2NC,-2.64,6.522560166111923
initial,8,CC(C)N1c2cc3nsnc3cc2CCC1C,-2.48,10.643822902456728
initial,9,CCC1COc2c1c(C)c1nsnc1c2C,-2.41,-7.199283187943008
sample,1,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73,28.692086483769
sample,2,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.69,7.089648802510981
sample,3,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72,19.73361905780805
sample,4,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.8,34.737855241873156
sample,5,CCCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.72,34.34236324029275
sample,6,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79,15.176436460947242
sample,7,CCCN1CCN(C(C)CC)c2c1cc1nsnc1c2C,-2.68,18.181864624285623
sample,8,CCCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.78,26.00035595065466
sample,9,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74,15.644400173911112
sample,10,CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,-2.73,37.04990774761774
sample,11,CCCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,-2.68,10.572617107688162
sample,12,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72,10.286415576824423
sample,13,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73,11.815396447224206
sample,14,CCCN1CCN(C)c2c1cc1nsnc1c2N(C)CC,-2.53,19.043460043468496
sample,15,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,-2.75,13.125288776881927
sample,16,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,-2.7,7.128414966392983
sample,17,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62,28.303427562978364
sample,18,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74,12.678506477635063
sample,19,CCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,-2.71,11.77496998729744
sample,20,CCC(C)N1CN(CC)c2c1cc1nsnc1c2OC,-2.75,10.105676388635803
sample,21,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58,8.49623270712626
sample,22,CCCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.85,12.14425803671425
sample,23,CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,-2.97,11.451109413888561
sample,24,CCCc1c2c(cc3nsnc13)N(CCC)CN2CC,-2.81,9.04608173299072
sample,25,CCCCN1CN(C)c2c1cc1nsnc1c2CCC,-2.74,14.754004390652165
sample,26,CCCN1CCN(CCC)c2c1cc1nsnc1c2C,-2.6,16.7984254268702
sample,27,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77,18.600857807002615
sample,28,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CC,-2.71,14.102344532069104
sample,29,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71,25.046788993185917
sample,30,CCCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.84,16.531961511784747
sample,31,CCCCN1CN(C(C)C)c2cc3nsnc3c(C)c21,-2.79,16.937428062160734
sample,32,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,-2.65,12.340899849034884
sample,33,CCCN1CCN(C(C)C)c2c1cc1nsnc1c2CC,-2.47,23.307877821180846
sample,34,CCCCN1CN(CC)c2c1cc1nsnc1c2C,-2.71,10.77084355178134
sample,35,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92,10.260015043473466
sample,36,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.8,5.719778602467873
sample,37,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72,5.36624279335131
sample,38,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72,22.988561282073107
sample,39,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77,9.105958744595158
sample,40,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72,6.97568647486086
sample,41,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61,9.667869449558617
sample,42,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68,4.81360090785933
sample,43,CCCN1CCN(CC)c2c1cc1nsnc1c2CC,-2.59,17.734210941832277
sample,44,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77,12.678082852364167
sample,45,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.75,12.782568078475272
sample,46,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.73,11.328975600589875
sample,47,CCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,-2.75,16.64413826013912
sample,48,CCN1c2cc3nsnc3cc2N(C)C1OCC(C)C,-2.7,14.931637549994724
sample,49,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,-2.47,9.990581967266799
sample,50,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.7,8.103680167069419
sample,51,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,-2.89,11.979196748796923
sample,52,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65,9.236447754351893
sample,53,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75,12.351239430364465
sample,54,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73,19.136263888428537
sample,55,CCCC1COc2cc3nsnc3c(CC(C)C)c2O1,-2.5,22.454854832344193
sample,56,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01,1.2205865882251485
sample,57,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66,1.8768276808560589
sample,58,CCCN1c2c(cc3nsnc3c2C)N(C)C1OC,-2.74,0.3074221555314608
sample,59,CCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74,11.886070640679863
sample,60,CCCN1c2cc3nsnc3c(C)c2N(C)C1OC,-2.65,0.7128887059074475
sample,61,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C,-2.74,9.247787006903062
sample,62,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71,6.803149175423907
