batch,Iteration,SMILES,Ered,syba_score
sample,51,CNc1c2c(c(NCCOC)c3nsnc13)C1CCC2CC1,-2.47,23.77786391363228
sample,52,CCCc1c2c(c(C(C)CC)c3nsnc13)C1CCC2C1,-2.47,12.9891902240566
sample,53,CC1CCc2c1c1c(c3nsnc23)NCC1C,-2.37,-26.87699429733399
sample,54,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75,12.351239430364465
sample,55,COCCOc1c2c(c(OC)c3nsnc13)C1CCC2C1,-2.32,18.870438728946887
sample,56,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79,15.176436460947242
sample,57,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.8,34.737855241873156
sample,58,CCC(C)N1CCN(C(C)C)c2cc3nsnc3c(C)c21,-2.52,15.690695763718722
sample,59,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.07,21.81534361331155
sample,60,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73,28.692086483769
sample,61,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74,15.644400173911112
sample,62,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72,19.73361905780805
sample,63,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.69,7.089648802510981
sample,64,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77,18.600857807002615
sample,65,CCCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.74,2.9662096749645404
sample,66,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72,5.36624279335131
sample,67,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71,25.046788993185917
sample,68,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.7,4.1223790795292246
sample,69,CCN1c2cc3nsnc3c(C)c2N(C)C1OC,-2.63,-4.506086342084203
sample,70,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.7,8.103680167069419
sample,71,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84,4.089071604073027
sample,72,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75,3.9067514895552145
sample,73,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77,5.575613485991468
sample,74,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66,9.614674147216657
sample,75,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81,6.278773748546925
