batch,Iteration,SMILES,Ered,syba_score
sample,62,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92,10.260015043473466
sample,63,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.8,5.719778602467873
sample,64,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77,9.105958744595158
sample,65,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61,9.667869449558617
sample,66,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72,5.36624279335131
sample,67,CCC(C)N1CN(CC)c2c1cc1nsnc1c2OC,-2.75,10.105676388635803
sample,68,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58,8.49623270712626
sample,69,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72,6.97568647486086
sample,70,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.7,8.103680167069419
sample,71,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74,17.00429688621153
sample,72,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81,12.869526995581923
sample,73,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83,16.81761784267267
sample,74,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71,16.007854900982785
sample,75,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74,4.464719274678724
