batch,Iteration,SMILES,Ered,syba_score
initial,0,CCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.72,6.03428388299997
initial,1,CCOc1c2c(c(C)c3nsnc13)OCC(CC)O2,-2.37,4.188630498812394
initial,2,CCN1c2cc3nsnc3cc2N(C)C1OC,-2.74,2.461340494240049
initial,3,CC(C)N1CCN(C)c2ccc3nsnc3c21,-2.53,23.542502802581186
initial,4,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,-2.19,-5.655445289753569
initial,5,CC1CCc2c3c(c4nsnc4c21)C(C)CO3,-2.37,-24.876150348666236
initial,6,CCCN1CN(CC)c2cc3nsnc3cc21,-2.82,10.1402048239854
initial,7,CCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2C,-2.59,8.922214603959123
initial,8,CNc1c(C(C)C)cc(OC)c2nsnc12,-2.27,29.727136745707107
initial,9,CCCN1CN(C(C)C)c2cc3nsnc3c(NC)c21,-2.77,15.390823796675786
sample,1,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74,17.00429688621153
sample,2,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76,4.4550528363330635
sample,3,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78,4.610081271367523
sample,4,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69,10.443639552818533
sample,5,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,-2.47,9.990581967266799
sample,6,CCCCN1CN(C)c2cc3nsnc3cc21,-2.74,15.650061894833833
sample,7,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74,4.464719274678724
sample,8,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83,16.81761784267267
sample,9,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71,16.007854900982785
sample,10,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81,12.869526995581923
sample,11,CCN1c2cc3nsnc3cc2N(CC)C1OC,-2.96,6.342594556709109
sample,12,CCCN1c2cc3nsnc3cc2N(C)C1OC,-2.73,6.294018296580327
sample,13,CCOC1N(C)c2cc3nsnc3cc2N1C,-2.88,11.892686067951184
sample,14,CCOc1c2c(cc3nsnc13)N(C)CN2C,-2.65,4.447669914469003
sample,15,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.7,19.069776275357302
sample,16,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65,9.236447754351893
sample,17,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71,7.207182729274014
sample,18,COC1N(C)c2cc3nsnc3cc2N1C,-2.69,4.6686604963284655
sample,19,COc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.69,8.796946617320364
sample,20,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,-2.79,12.156757026164348
sample,21,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77,18.600857807002615
sample,22,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83,21.439335500752232
sample,23,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62,28.303427562978364
sample,24,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79,18.443114496446565
sample,25,COCCOC1N(C)c2cc3nsnc3cc2N1C,-2.99,17.05168821532651
sample,26,COCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.74,18.7522457633536
sample,27,CCOCCN1CCN(C)c2cc3nsnc3c(OC)c21,-2.5,25.875011535022914
sample,28,CCN1CN(C)c2c1c(OC)c1nsnc1c2OC,-2.6,2.785470486775926
sample,29,CCCOCCN1CN(C)c2cc3nsnc3cc21,-2.69,20.93017433151723
sample,30,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83,12.2843825922119
sample,31,Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,-2.64,0.999531318359572
sample,32,CNc1c2c(cc3nsnc13)N(C)CN2CCOC,-2.55,12.49577790106068
sample,33,CCN1CCN(CCOC)c2cc3nsnc3cc21,-2.66,32.20134727338355
sample,34,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,-2.74,14.978677441608314
sample,35,COCCN1CN(C)c2c1cc1nsnc1c2C,-2.69,11.154876149625405
sample,36,CCOCCN(C)c1cccc2nsnc12,-2.32,69.11892078857231
sample,37,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.8,5.719778602467873
sample,38,CCCc1c2c(cc3nsnc13)N(CCC)CN2CC,-2.81,9.04608173299072
sample,39,CC(C)CN1CN(CC(C)C)c2cc3nsnc3cc21,-2.75,18.253011526249615
sample,40,CCCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,-2.6,21.998346000474953
sample,41,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77,12.678082852364167
sample,42,CCCCN1CN(CC)c2c1cc1nsnc1c2C,-2.71,10.77084355178134
sample,43,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72,19.73361905780805
sample,44,CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,-2.68,8.747042252279666
sample,45,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73,19.136263888428537
sample,46,CCCCNc1c2c(cc3nsnc13)N(C)CCN2C,-2.62,25.375057292972272
sample,47,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44,23.306341815192656
sample,48,CC(C)OCCNc1c2c(cc3nsnc13)OCCO2,-2.39,40.80566846719987
sample,49,COCCOCCc1c2c(cc3nsnc13)C1CCC2CC1,-2.44,24.851451412740296
sample,50,CCN1c2cc3nsnc3c(C)c2N(C)C1OC,-2.63,-4.506086342084203
sample,51,CCCc1c2c(c(CC)c3nsnc13)C1CCC2CC1,-2.52,14.585484268859265
sample,52,C1COc2c(c3c(c4nsnc24)OCCO3)O1,-2.39,4.903430660720069
sample,53,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75,12.351239430364465
sample,54,CCCN1CCN(CC)c2cc3nsnc3c(N(C)C)c21,-2.64,17.213638916663708
sample,55,CCCN1CN(C)c2cc3nsnc3c(NCC)c21,-2.67,6.572404070791196
sample,56,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.69,7.089648802510981
sample,57,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71,25.046788993185917
sample,58,CCN(C)c1c2c(c(N(C)CC)c3nsnc13)C1CCC2C1,-2.57,7.264175924258412
sample,59,CCN(CCOC)c1c2c(cc3nsnc13)C1CCC2CC1,-2.37,20.29724652714683
sample,60,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,-2.78,4.902346010303651
sample,61,CCCCc1c2c(cc3nsnc13)CCC2C,-2.37,9.719760575273282
sample,62,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CC,-2.71,14.102344532069104
sample,63,CCCN1CN(C)c2c1c(OC)c1nsnc1c2C,-2.67,5.807370226082535
sample,64,CNc1c2c(cc3nsnc13)N(C)CN2C,-2.58,1.0166735184005735
sample,65,c1ccc2nsnc2c1,-2.14,30.64013319172032
sample,66,CCCc1c2c(c(C(C)CC)c3nsnc13)C1CCC2C1,-2.47,12.9891902240566
sample,67,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92,10.260015043473466
sample,68,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77,9.105958744595158
sample,69,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75,3.9067514895552145
sample,70,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61,9.667869449558617
sample,71,CCCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.85,12.14425803671425
sample,72,CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,-2.97,11.451109413888561
sample,73,CCCCN1CN(C)c2c1cc1nsnc1c2CCC,-2.74,14.754004390652165
sample,74,CCCN1CCN(CCC)c2c1cc1nsnc1c2C,-2.6,16.7984254268702
sample,75,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72,22.988561282073107
