batch,Iteration,SMILES,Ered,syba_score
sample,20,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73,19.136263888428537
sample,21,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.9,8.859291003155427
sample,22,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,-2.68,6.572767937569065
sample,23,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,-2.75,9.55125513069442
sample,24,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74,8.134066615658227
sample,25,CC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.65,15.178779453952917
sample,26,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61,9.667869449558617
sample,27,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.78,5.138311265627708
sample,28,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.6,6.539460462112867
sample,29,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.67,28.29659448218859
sample,30,CC(C)CN1CCN(C)c2cc3nsnc3cc21,-2.7,33.90550172838994
sample,31,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79,1.3478433708612971
sample,32,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68,4.81360090785933
sample,33,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C(C)C,-2.76,12.514896482584582
sample,34,CC(C)CN1CN(CC(C)C)c2cc3nsnc3cc21,-2.75,18.253011526249615
sample,35,CCCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,-2.68,10.572617107688162
sample,36,CCCN1CCN(C)c2cc3nsnc3cc21,-2.7,31.786063863367463
sample,37,CNc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,-2.88,6.973204539026993
sample,38,CNc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.61,12.758405789573715
sample,39,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.65,6.675340911448485
sample,40,CNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.64,10.291295877460902
sample,41,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72,22.988561282073107
sample,42,CC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,-2.59,14.817987471752831
sample,43,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78,9.716527832898967
sample,44,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78,13.405431805755175
sample,45,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77,9.105958744595158
sample,46,CCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,-2.66,17.371947838320423
sample,47,CCCN1CN(C)c2c1cc1nsnc1c2C,-2.73,2.7505820849905334
sample,48,Cc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.76,1.9780527306892106
sample,49,CCCc1c2c(cc3nsnc13)N(C)CN2C,-2.72,4.823958069520527
sample,50,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81,6.278773748546925
sample,51,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99,2.589869775690721
sample,52,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85,8.845272031029216
sample,53,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72,5.36624279335131
sample,54,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72,6.97568647486086
sample,55,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86,4.7026375424935765
sample,56,CCC(C)N1CCN(C)c2cc3nsnc3cc21,-2.62,26.549914378341825
sample,57,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.7,4.0908204974920634
sample,58,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66,9.614674147216657
sample,59,CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2C,-2.58,7.073996340850885
sample,60,CCC(C)N1CN(C)c2c1cc1nsnc1c2NC,-2.65,10.903112922462414
sample,61,CC(C)CN1c2cc3nsnc3cc2CC1C,-2.57,21.01073374428177
sample,62,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69,10.443639552818533
sample,63,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66,1.8768276808560589
sample,64,CCN1CN(CC)c2c1cc1nsnc1c2C,-2.76,1.8982209921964301
sample,65,CCc1c2c(cc3nsnc13)N(C)CN2CC,-2.81,-1.2770861569709608
sample,66,CCN1CN(C)c2c1cc1nsnc1c2C,-2.74,-0.3778269024552219
sample,67,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74,4.464719274678724
sample,68,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.63,8.153524131080465
sample,69,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75,3.9067514895552145
sample,70,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84,4.089071604073027
sample,71,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77,5.575613485991468
sample,72,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74,15.644400173911112
sample,73,CCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.73,-0.34451942699902327
sample,74,CCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.84,2.6246770904783165
sample,75,CCCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.74,2.9662096749645404
