batch,Iteration,SMILES,Ered,syba_score
sample,54,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65,9.236447754351893
sample,55,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58,8.49623270712626
sample,56,CC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74,7.853693498250642
sample,57,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85,8.845272031029216
sample,58,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.67,28.29659448218859
sample,59,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,-2.78,4.902346010303651
sample,60,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.7,4.1223790795292246
sample,61,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78,9.716527832898967
sample,62,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78,13.405431805755175
sample,63,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,-2.75,9.55125513069442
sample,64,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.83,14.571672550434602
sample,65,CCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,-2.66,17.371947838320423
sample,66,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.7,8.103680167069419
sample,67,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75,3.9067514895552145
sample,68,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84,4.089071604073027
sample,69,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74,4.464719274678724
sample,70,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66,9.614674147216657
sample,71,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77,5.575613485991468
sample,72,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74,17.00429688621153
sample,73,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81,12.869526995581923
sample,74,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76,4.4550528363330635
sample,75,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83,16.81761784267267
