batch,Iteration,SMILES,Ered,syba_score
sample,22,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.8,34.737855241873156
sample,23,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79,15.176436460947242
sample,24,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72,10.286415576824423
sample,25,CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,-2.73,37.04990774761774
sample,26,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62,28.303427562978364
sample,27,CCCCN1CCN(CC)c2c1cc1nsnc1c2CC,-2.69,23.779979699936437
sample,28,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73,11.815396447224206
sample,29,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74,12.678506477635063
sample,30,CCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,-2.71,11.77496998729744
sample,31,CCC(C)Nc1c2c(cc3nsnc13)N(CC)CN2C,-2.61,15.351203711654595
sample,32,CCCC1Oc2cc3nsnc3cc2OC1C(C)CC,-2.33,-0.33661910956710117
sample,33,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77,12.678082852364167
sample,34,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,-2.75,13.125288776881927
sample,35,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.75,12.782568078475272
sample,36,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.73,11.328975600589875
sample,37,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,-2.89,11.979196748796923
sample,38,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65,9.236447754351893
sample,39,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,-2.7,7.128414966392983
sample,40,CCC(C)N1CN(CC)c2c1cc1nsnc1c2OC,-2.75,10.105676388635803
sample,41,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58,8.49623270712626
sample,42,CCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,-2.75,16.64413826013912
sample,43,CCN1c2cc3nsnc3cc2N(C)C1OCC(C)C,-2.7,14.931637549994724
sample,44,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75,12.351239430364465
sample,45,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.7,8.103680167069419
sample,46,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92,10.260015043473466
sample,47,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.8,5.719778602467873
sample,48,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77,9.105958744595158
sample,49,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72,5.36624279335131
sample,50,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61,9.667869449558617
sample,51,CCCN1CCN(CC)c2c1cc1nsnc1c2CC,-2.59,17.734210941832277
sample,52,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68,4.81360090785933
sample,53,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73,19.136263888428537
sample,54,CCCN1c2cc3nsnc3c(C)c2N(C)C1OC,-2.65,0.7128887059074475
sample,55,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76,4.4550528363330635
sample,56,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.83,14.571672550434602
sample,57,CC(C)CN1CN(CC(C)C)c2cc3nsnc3cc21,-2.75,18.253011526249615
sample,58,CC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74,7.853693498250642
sample,59,CCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,-2.66,9.285162440070891
sample,60,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.67,28.29659448218859
sample,61,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72,6.97568647486086
sample,62,CCCN1CCN(C(C)C)c2c1cc1nsnc1c2CC,-2.47,23.307877821180846
sample,63,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C,-2.74,9.247787006903062
sample,64,CCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74,11.886070640679863
sample,65,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71,6.803149175423907
sample,66,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01,1.2205865882251485
sample,67,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66,1.8768276808560589
sample,68,CCN1c2cc3nsnc3c(C)c2N(CC)C1OC,-2.69,-1.7718790774945232
sample,69,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,-2.78,4.902346010303651
sample,70,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.7,4.1223790795292246
sample,71,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85,8.845272031029216
sample,72,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78,9.716527832898967
sample,73,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78,13.405431805755175
sample,74,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,-2.75,9.55125513069442
sample,75,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74,4.464719274678724
