batch,Iteration,SMILES,Ered,syba_score
sample,26,CC(C)CNc1c2c(cc3nsnc13)N(C)CN2C,-2.48,16.370574734726006
sample,27,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.72,5.666956703545413
sample,28,CC(C)N1CCN(C)c2ccc3nsnc3c21,-2.53,23.542502802581186
sample,29,CCCN1CN(C)c2c1cc1nsnc1c2C,-2.73,2.7505820849905334
sample,30,CCN1CN(C)c2cc3nsnc3c(NC)c21,-2.76,0.7807547344622412
sample,31,CCN1CN(C)c2c1cc1nsnc1c2NC,-2.71,4.2465122714602686
sample,32,CNc1c2c(c(C)c3nsnc13)N(C)CN2C,-2.73,2.475921213167715
sample,33,Cc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.76,1.9780527306892106
sample,34,CCc1c2c(cc3nsnc13)N(C)CN2CC,-2.81,-1.2770861569709608
sample,35,CCN1CN(CC)c2c1cc1nsnc1c2C,-2.76,1.8982209921964301
sample,36,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74,4.464719274678724
sample,37,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77,5.575613485991468
sample,38,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75,3.9067514895552145
sample,39,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84,4.089071604073027
sample,40,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66,9.614674147216657
sample,41,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99,2.589869775690721
sample,42,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81,6.278773748546925
sample,43,CCC(C)N1CCN(C)c2cc3nsnc3cc21,-2.62,26.549914378341825
sample,44,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79,1.3478433708612971
sample,45,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68,4.81360090785933
sample,46,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66,1.8768276808560589
sample,47,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72,5.36624279335131
sample,48,CCN1CN(C)c2c1c(C)c1nsnc1c2NC,-2.68,2.240000986957397
sample,49,CCC(C)N1c2cc3nsnc3cc2CC1C,-2.53,10.570611138499451
sample,50,CCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.84,2.6246770904783165
sample,51,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.7,4.0908204974920634
sample,52,CCCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.74,2.9662096749645404
sample,53,CCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.73,-0.34451942699902327
sample,54,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86,4.7026375424935765
sample,55,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85,8.845272031029216
sample,56,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72,6.97568647486086
sample,57,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,-2.78,4.902346010303651
sample,58,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,-2.68,6.572767937569065
sample,59,COCCN1CN(C)c2c1cc1nsnc1c2C,-2.69,11.154876149625405
sample,60,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.7,4.1223790795292246
sample,61,CCN1c2cc3nsnc3c(C)c2N(C)C1OC,-2.63,-4.506086342084203
sample,62,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79,18.443114496446565
sample,63,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.7,19.069776275357302
sample,64,CCCOCCN1CN(C)c2cc3nsnc3cc21,-2.69,20.93017433151723
sample,65,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,-2.81,16.817695960210838
sample,66,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44,23.306341815192656
sample,67,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.7,9.340239677847443
sample,68,COCCOC1N(C)c2cc3nsnc3cc2N1C,-2.99,17.05168821532651
sample,69,COCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.74,18.7522457633536
sample,70,COCCNc1c2c(cc3nsnc13)OC(C)CO2,-2.4,4.631880901546624
sample,71,CCN1CN(C)c2c1c(OC)c1nsnc1c2OC,-2.6,2.785470486775926
sample,72,CCOCCN1CCN(C)c2cc3nsnc3c(OC)c21,-2.5,25.875011535022914
sample,73,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83,21.439335500752232
sample,74,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83,12.2843825922119
sample,75,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62,28.303427562978364
