batch,Iteration,SMILES,Ered,syba_score
sample,21,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68,4.81360090785933
sample,22,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,-2.77,10.03449691989694
sample,23,CC(C)CN1CN(C(C)C)c2cc3nsnc3cc21,-2.82,20.357793498524316
sample,24,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.67,28.29659448218859
sample,25,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.78,5.138311265627708
sample,26,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74,8.134066615658227
sample,27,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99,2.589869775690721
sample,28,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81,6.278773748546925
sample,29,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86,4.7026375424935765
sample,30,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85,8.845272031029216
sample,31,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72,5.36624279335131
sample,32,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,-2.68,6.572767937569065
sample,33,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72,6.97568647486086
sample,34,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66,1.8768276808560589
sample,35,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.6,6.539460462112867
sample,36,CCC(C)N1c2cc3nsnc3cc2CC1C,-2.53,10.570611138499451
sample,37,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.9,8.859291003155427
sample,38,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,-2.75,9.55125513069442
sample,39,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78,9.716527832898967
sample,40,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78,13.405431805755175
sample,41,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61,9.667869449558617
sample,42,CCC(C)N1CCN(C)c2cc3nsnc3c(C)c21,-2.63,11.057176179434126
sample,43,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C(C)C,-2.76,12.514896482584582
sample,44,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.65,6.675340911448485
sample,45,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.63,8.153524131080465
sample,46,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74,15.644400173911112
sample,47,CC(C)COc1c2c(cc3nsnc13)N(C)CN2C,-2.65,14.228192147320758
sample,48,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77,9.105958744595158
sample,49,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73,19.136263888428537
sample,50,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72,10.286415576824423
sample,51,CC(C)CN1CN(CC(C)C)c2cc3nsnc3cc21,-2.75,18.253011526249615
sample,52,CCCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,-2.68,10.572617107688162
sample,53,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83,12.2843825922119
sample,54,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83,21.439335500752232
sample,55,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62,28.303427562978364
sample,56,COCCN1CN(C)c2c1cc1nsnc1c2C,-2.69,11.154876149625405
sample,57,CCC(C)N1CN(C)c2c1cc1nsnc1c2OC,-2.79,9.408763662321874
sample,58,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58,8.49623270712626
sample,59,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79,18.443114496446565
sample,60,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44,23.306341815192656
sample,61,COC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,-2.64,-1.6122331444414237
sample,62,CCC(C)N1CN(C)c2cc3nsnc3c(NC)c21,-2.94,7.214208949606212
sample,63,CCC(C)N1CN(C)c2c1cc1nsnc1c2NC,-2.65,10.903112922462414
sample,64,CCC(C)Nc1c2c(cc3nsnc13)N(CC)CN2C,-2.61,15.351203711654595
sample,65,CNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.64,10.291295877460902
sample,66,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77,5.575613485991468
sample,67,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75,3.9067514895552145
sample,68,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84,4.089071604073027
sample,69,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.8,5.719778602467873
sample,70,CCCCN1CN(CC)c2c1cc1nsnc1c2C,-2.71,10.77084355178134
sample,71,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92,10.260015043473466
sample,72,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71,25.046788993185917
sample,73,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77,18.600857807002615
sample,74,CCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,-2.66,17.371947838320423
sample,75,CCCN1CN(C)c2c1cc1nsnc1c2C,-2.73,2.7505820849905334
