batch,Iteration,SMILES,Ered,syba_score
sample,12,CCCCN1CN(CC)c2c1cc1nsnc1c2NC,-2.71,15.395182725696833
sample,13,CCCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.77,14.884354217388958
sample,14,CCCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.85,16.02678493267185
sample,15,CCCNc1c2c(cc3nsnc13)N(CCC)CN2C,-2.71,16.834930603056197
sample,16,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,-2.47,9.990581967266799
sample,17,CCCN1CCN(C)c2cc3nsnc3c(NCC)c21,-2.48,21.010076377810687
sample,18,CCCCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,-2.53,22.185318192088257
sample,19,CCNc1c2c(cc3nsnc13)N(CC)CN2CC,-2.99,8.310331777651623
sample,20,CCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.74,8.713410777988516
sample,21,CCCN1CN(CC)c2c1cc1nsnc1c2NC,-2.69,8.531090663470705
sample,22,CCCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.8,14.520631760621631
sample,23,CCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.63,9.162692870445722
sample,24,CCCN1CN(C)c2cc3nsnc3c(NCC)c21,-2.67,6.572404070791196
sample,25,CCCCN1CN(C)c2c1cc1nsnc1c2NC,-2.76,14.239013321132148
sample,26,CCc1c2c(c(NC)c3nsnc13)N(CC)CN2C,-2.52,8.10241113612916
sample,27,CCN1CN(C(C)C)c2cc3nsnc3c(NC)c21,-2.84,12.773243317537903
sample,28,CCN1CN(C(C)C)c2c1cc1nsnc1c2NC,-2.8,11.163799636028358
sample,29,CCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.51,13.864102202763672
sample,30,CCNc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.74,10.17519822990747
sample,31,CCN1CN(CC)c2c1cc1nsnc1c2NC,-2.64,6.522560166111923
sample,32,CCN1CN(C)c2c1cc1nsnc1c2NC(C)C,-2.67,13.739284641029192
sample,33,CCC(C)N1CN(C)c2cc3nsnc3c(NC)c21,-2.94,7.214208949606212
sample,34,CCC(C)N1CN(C)c2c1cc1nsnc1c2NC,-2.65,10.903112922462414
sample,35,CNc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,-2.88,6.973204539026993
sample,36,CNc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.61,12.758405789573715
sample,37,CCCN1CN(C)c2c1cc1nsnc1c2NC,-2.58,7.374921258906026
sample,38,CNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.95,9.762650439543203
sample,39,CCCNc1c2c(c(C)c3nsnc13)N(C)CN2C,-2.58,14.535075416092141
sample,40,CCCN1CCN(C)c2c1cc1nsnc1c2NC,-2.62,18.916164201252556
sample,41,CCC(C)Nc1c2c(cc3nsnc13)N(CC)CN2C,-2.61,15.351203711654595
sample,42,CNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.64,10.291295877460902
sample,43,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,-2.74,14.978677441608314
sample,44,CCOc1c2c(c(NC)c3nsnc13)N(C)CN2C,-2.58,9.838108160325948
sample,45,CCNc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.82,12.690884534002116
sample,46,CCC(C)N1CN(CC)c2c1cc1nsnc1c2NC,-2.56,11.600025648776349
sample,47,CCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.6,13.075827721325002
sample,48,CCCN1CCN(C)c2cc3nsnc3c(NC)c21,-2.59,19.22230476627099
sample,49,CCCN1CN(C)c2c1c(C)c1nsnc1c2NC,-2.69,5.550730088920966
sample,50,CCCN1CN(C)c2c1c(NC)c1nsnc1c2C,-2.63,4.857581466095278
sample,51,CCNc1c2c(c(CC)c3nsnc13)N(C)CN2C,-2.55,8.615225820952775
sample,52,CCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.72,6.03428388299997
sample,53,CC(C)Nc1c2c(cc3nsnc13)N(C)CN2C,-2.83,10.5094458879695
sample,54,CNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.63,14.454418471845573
sample,55,CNc1c2c(cc3nsnc13)N(CCOC)CN2C,-2.8,15.779215323540896
sample,56,CNc1c2c(cc3nsnc13)N(C)CN2CCOC,-2.55,12.49577790106068
sample,57,COCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.74,18.7522457633536
sample,58,CCNc1c2c(c(OC)c3nsnc13)N(C)CN2C,-2.68,9.178717452245433
sample,59,CCN1CN(C)c2c1c(NC)c1nsnc1c2OC,-2.76,4.676842277906662
sample,60,CCN1c2cc3nsnc3c(NC)c2N(C)C1OC,-2.63,0.8114014546569737
sample,61,CCOC1N(C)c2cc3nsnc3c(NC)c2N1C,-2.71,8.690235122384722
sample,62,CNc1c2c(cc3nsnc13)N(CCOC)CCN2C,-2.6,26.78981991877162
sample,63,CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,-2.72,1.4662095507620017
sample,64,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76,4.4550528363330635
sample,65,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78,4.610081271367523
sample,66,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.7,9.340239677847443
sample,67,CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,-2.68,8.747042252279666
sample,68,CCC(C)N1CN(C)c2c1cc1nsnc1c2OC,-2.79,9.408763662321874
sample,69,COc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.69,8.796946617320364
sample,70,CCN1CN(CC(C)C)c2cc3nsnc3c(OC)c21,-2.75,12.904391480327543
sample,71,CCN1CN(CC(C)C)c2c1cc1nsnc1c2OC,-2.75,12.681245044469371
sample,72,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58,8.49623270712626
sample,73,CC(C)COc1c2c(cc3nsnc13)N(C)CN2C,-2.65,14.228192147320758
sample,74,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65,9.236447754351893
sample,75,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69,10.443639552818533
