SMILES,Ered_ag,syba_score
COc1c2c(c(OC)c3nsnc13)C1CCC2C1,-2.33,2.2480524266293114
CCC(C)c1c2c(cc3nsnc13)C1CCC2C1,-2.46,-4.382979254122514
CCCCOCCc1c2c(cc3nsnc13)C1CCC2C1,-2.43,19.16057731529448
CCCc1c2c(c(CCC)c3nsnc13)C1CCC2C1,-2.5,8.465981296573668
CCc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2C1,-2.48,21.381998847352655
CCOc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,-2.4400000000000004,16.625588639856634
CCN(C)c1c2c(c(N(C)CC)c3nsnc13)C1CCC2C1,-2.5700000000000003,7.264175924258412
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,-2.22,-15.267836473378136
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,-2.23,-13.98577760541173
Cc1c2c(cc3nsnc13)C1CCC2C1,-2.43,-11.38552025067968
CC(C)Nc1c2c(cc3nsnc13)C1CCC2C1,-2.48,2.4439106626332587
CCC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,-2.38,1.0719434836601225
CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,-2.22,-11.875099457085643
CCOc1c2c(cc3nsnc13)C1CCC2C1,-2.3600000000000003,-3.617865310867234
CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,-2.23,-7.271638216977153
