SMILES,Ered_ag,syba
CCCC1Oc2ccc3nsnc3c2OC1C,-2.24,1.9829476145346288
c1cc2nsnc2c2c1OCCO2,-2.26,25.98759916627028
CCC(C)C1COc2ccc3nsnc3c2O1,-2.27,11.758429235277676
CC1COc2c(ccc3nsnc23)O1,-2.27,-6.981422666696378
CCCCC1COc2c(ccc3nsnc23)O1,-2.27,20.065010015035103
