SMILES,Ered_ag,syba
CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,-2.47,9.9905819672668
CC(C)CNc1c2c(cc3nsnc13)N(C)CN2C,-2.48,16.370574734726006
CCN1c2c(cc3nsnc3c2/[NH+]=C(\C)[O-])N(C)C1OC,-2.504143568,-8.50618848498717
CCN1CN(C)c2c1c(OC)c1nsnc1c2OC(C)=O,-2.508489709,9.590448766609102
CCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.51,13.864102202763672
