SMILES,Ered_ag,syba
CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,-2.1500000000000004,15.030172404684016
CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,-2.16,20.30012527143505
CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,-2.16,20.3267822676182
CC/C([O-])=[NH+]\c1c2c(c(OC)c3nsnc13)OCCO2,-2.16,10.437394657883056
CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,-2.1900000000000004,17.040578992774986
